,itemID,num_orders
15369,11433,3.0
15370,31043,1.0
15371,17269,1023.0
15372,26073,28.0
15373,10854,2.0
15374,2939,11.0
15375,24451,1.0
15376,30958,1.0
15377,28549,39.0
15378,21305,477.0
15379,13906,1.0
15380,2710,1.0
15381,8934,181.0
15382,24219,1.0
15383,3904,464.0
15384,27580,3.0
15385,16880,2.0
15386,21220,1.0
15387,496,1.0
15388,4116,10.0
15389,31383,0.0
15390,13288,6.0
15391,22382,18.0
15392,8905,4.0
15393,12761,10.0
15394,11126,31.0
15395,21215,24.0
15396,14229,29.0
15397,22340,1.0
15398,1433,7.0
15399,14725,1.0
15400,31918,7.0
15401,27754,0.0
15402,27552,2.0
15403,28032,1.0
15404,10356,5.0
15405,6798,10.0
15406,17210,19.0
15407,8421,1.0
15408,5169,2.0
15409,19711,15.0
15410,31297,1.0
15411,2137,3.0
15412,17571,8.0
15413,23689,21.0
15414,19619,1.0
15415,21901,172.0
15416,21876,3.0
15417,17064,5.0
15418,22173,1.0
15419,2558,0.0
15420,20285,6.0
15421,696,3.0
15422,27358,4.0
15423,13385,1.0
15424,21415,9.0
15425,28758,303.0
15426,9718,38.0
15427,18400,1.0
15428,22833,22.0
15429,11193,11.0
15430,15435,62.0
15431,10694,17.0
15432,28024,122.0
15433,5260,633.0
15434,21842,10.0
15435,26858,1.0
15436,5666,1.0
15437,30030,4.0
15438,25549,3.0
15439,31415,51.0
15440,30690,429.0
15441,1926,14.0
15442,29107,2.0
15443,19527,2.0
15444,11369,0.0
15445,26928,4.0
15446,18055,5.0
15447,31625,14.0
15448,13992,1.0
15449,1553,11.0
15450,17129,6.0
15451,14218,19.0
15452,19865,4.0
15453,14986,3.0
15454,24404,1.0
15455,29012,647.0
15456,5951,9.0
15457,5076,1136.0
15458,3030,2.0
15459,30554,1.0
15460,23742,27.0
15461,27529,12.0
15462,18664,1.0
15463,294,10.0
15464,6447,1.0
15465,9808,8.0
15466,10996,1.0
15467,21598,34.0
15468,22219,32.0
15469,7392,1.0
15470,6195,14.0
15471,20973,1.0
15472,14979,0.0
15473,6660,19.0
15474,9689,12.0
15475,10439,1.0
15476,3287,1.0
15477,17563,1.0
15478,598,1.0
15479,15512,2.0
15480,768,5.0
15481,9870,4.0
15482,30168,4.0
15483,1068,9.0
15484,8060,4.0
15485,17565,5.0
15486,3930,8.0
15487,20660,8.0
15488,17279,5.0
15489,25474,3.0
15490,4477,3.0
15491,32050,1.0
15492,7332,3.0
15493,4344,14.0
15494,28077,2.0
15495,19774,1.0
15496,29696,3.0
15497,2518,41.0
15498,13708,302.0
15499,21522,0.0
15500,4712,1.0
15501,12768,1.0
15502,18001,6.0
15503,169,10.0
15504,27417,25.0
15505,19695,4.0
15506,9863,1.0
15507,7345,2.0
15508,7127,2.0
15509,28110,1.0
15510,25573,93.0
15511,17160,10.0
15512,14458,186.0
15513,2585,7.0
15514,5848,40.0
15515,21419,1.0
15516,3876,7.0
15517,8341,27.0
15518,5029,10.0
15519,14153,1.0
15520,31509,23.0
15521,31194,1.0
15522,27571,2.0
15523,27996,2.0
15524,31366,82.0
15525,32639,1.0
15526,13115,1.0
15527,1189,20.0
15528,31417,1.0
15529,13602,30.0
15530,20615,2.0
15531,9005,3.0
15532,22218,1.0
15533,1055,3.0
15534,17003,12.0
15535,19906,2.0
15536,30868,9.0
15537,1416,8.0
15538,15220,1.0
15539,32025,0.0
15540,13292,14.0
15541,10450,15.0
15542,3259,1.0
15543,7108,0.0
15544,6264,2.0
15545,14376,1.0
15546,23459,0.0
15547,28335,5.0
15548,9134,683.0
15549,31732,11.0
15550,2613,14.0
15551,30416,21.0
15552,22117,29.0
15553,21391,4.0
15554,15264,16.0
15555,7695,10.0
15556,5821,8.0
15557,12609,22.0
15558,26678,24.0
15559,16934,183.0
15560,28995,16.0
15561,3436,49.0
15562,18430,316.0
15563,1286,19.0
15564,13785,0.0
15565,17123,6.0
15566,14048,5.0
15567,16833,9.0
15568,7544,0.0
15569,1524,1.0
15570,18462,1.0
15571,21095,14.0
15572,10735,1.0
15573,1639,33.0
15574,24100,14.0
15575,26375,1.0
15576,26782,1.0
15577,18654,40.0
15578,30988,4.0
15579,4153,4.0
15580,9169,4.0
15581,25761,1.0
15582,22931,79.0
15583,3438,774.0
15584,27054,22.0
15585,238,141.0
15586,9661,7.0
15587,16488,2.0
15588,27350,121.0
15589,32440,1.0
15590,8704,105.0
15591,8149,3.0
15592,11579,80.0
15593,2235,122.0
15594,21258,30.0
15595,31748,12.0
15596,6428,1.0
15597,17674,5.0
15598,24893,34.0
15599,13418,6.0
15600,24885,1.0
15601,26720,7.0
15602,25348,7.0
15603,28773,1.0
15604,25914,11.0
15605,26364,2.0
15606,8977,7.0
15607,21979,9.0
15608,21273,1.0
15609,27473,9.0
15610,3610,7.0
15611,3833,4.0
15612,425,218.0
15613,13154,1.0
15614,25676,57.0
15615,29796,1.0
15616,12430,68.0
15617,10725,2.0
15618,19903,7.0
15619,12261,15.0
15620,5368,3.0
15621,29426,91.0
15622,5122,33.0
15623,3384,3.0
15624,9271,82.0
15625,8943,27.0
15626,23848,32.0
15627,6350,51.0
15628,20626,1.0
15629,4815,573.0
15630,20770,25.0
15631,23851,0.0
15632,18308,80.0
15633,16828,38.0
15634,27656,8.0
15635,32393,7.0
15636,7444,16.0
15637,2918,79.0
15638,7887,86.0
15639,6730,1.0
15640,26448,206.0
15641,18245,6.0
15642,16584,2.0
15643,11656,6.0
15644,24583,5.0
15645,20362,7.0
15646,19736,5.0
15647,13930,8.0
15648,22607,1.0
15649,1814,2.0
15650,811,6.0
15651,22412,22.0
15652,13869,6.0
15653,6315,1.0
15654,31765,11.0
15655,3415,131.0
15656,26974,10.0
15657,26538,1.0
15658,26441,9.0
15659,25036,1.0
15660,28312,2.0
15661,3975,114.0
15662,23334,465.0
15663,15557,1.0
15664,29225,988.0
15665,21146,2058.0
15666,17052,0.0
15667,5098,4.0
15668,1733,10.0
15669,26958,2.0
15670,28529,5.0
15671,13670,251.0
15672,13810,75.0
15673,24394,110.0
15674,3404,93.0
15675,16216,4.0
15676,23014,2.0
15677,6008,2.0
15678,23087,6.0
15679,27839,9.0
15680,26380,7.0
15681,5557,408.0
15682,4764,1.0
15683,11260,1.0
15684,11587,154.0
15685,8685,41.0
15686,9789,0.0
15687,7990,1.0
15688,24611,10.0
15689,30075,83.0
15690,18569,789.0
15691,5302,127.0
15692,21306,5.0
15693,27842,89.0
15694,14525,17.0
15695,27535,6.0
15696,19602,8.0
15697,8335,3.0
15698,20744,0.0
15699,28788,367.0
15700,25767,1.0
15701,9148,14.0
15702,28941,5.0
15703,7819,22.0
15704,28089,1.0
15705,5436,2.0
15706,5341,3.0
15707,1512,2.0
15708,28770,3.0
15709,24640,2.0
15710,4355,118.0
15711,21369,518.0
15712,29595,17.0
15713,13274,343.0
15714,4787,82.0
15715,29688,2.0
15716,23544,7.0
15717,22228,14.0
15718,14711,130.0
15719,11816,110.0
15720,29274,13.0
15721,17943,13.0
15722,30780,6.0
15723,3944,479.0
15724,29801,463.0
15725,26963,57.0
15726,2687,4.0
15727,18130,1.0
15728,12070,4.0
15729,16392,1.0
15730,31088,2.0
15731,25476,5.0
15732,23668,28.0
15733,6570,31.0
15734,21021,7.0
15735,13924,106.0
15736,20948,102.0
15737,26902,1.0
15738,4807,1.0
15739,22472,1.0
15740,626,3.0
15741,17429,2.0
15742,9228,1.0
15743,28317,41.0
15744,20643,0.0
15745,7587,8.0
15746,19707,102.0
15747,25480,22.0
15748,20266,338.0
15749,5871,0.0
15750,645,17.0
15751,14867,2.0
15752,5977,10.0
15753,27496,30.0
15754,27389,19.0
15755,18026,31.0
15756,28479,21.0
15757,27104,11.0
15758,18788,1.0
15759,3084,1.0
15760,32126,11.0
15761,18683,0.0
15762,12861,5.0
15763,137,21.0
15764,30365,2.0
15765,28151,14.0
15766,4863,51.0
15767,28053,184.0
15768,13048,126.0
15769,15535,9.0
15770,6646,5.0
15771,27981,58.0
15772,22445,5.0
15773,13625,11.0
15774,18239,18.0
15775,17763,6.0
15776,16654,1.0
15777,16707,84.0
15778,16257,225.0
15779,1596,0.0
15780,31016,563.0
15781,21190,26.0
15782,30973,9.0
15783,3812,449.0
15784,4251,833.0
15785,5314,9.0
15786,28021,2.0
15787,11450,1.0
15788,14968,5.0
15789,29808,1.0
15790,13095,21.0
15791,30384,23.0
15792,31713,2.0
15793,9884,19.0
15794,24247,1.0
15795,19524,4.0
15796,16342,9.0
15797,1807,1.0
15798,19167,1.0
15799,8630,65.0
15800,20886,3.0
15801,27740,3.0
15802,22914,33.0
15803,21420,21.0
15804,14057,43.0
15805,9078,38.0
15806,74,31.0
15807,7471,12.0
15808,19180,1.0
15809,9061,4.0
15810,22313,1.0
15811,20010,1.0
15812,14295,1.0
15813,15421,20.0
15814,939,11.0
15815,23089,9.0
15816,11024,52.0
15817,23864,6.0
15818,11601,23.0
15819,4117,11.0
15820,16055,0.0
15821,19008,1.0
15822,31544,58.0
15823,24946,1.0
15824,1779,1.0
15825,13230,8.0
15826,3386,2.0
15827,26577,2.0
15828,29879,1.0
15829,18693,1.0
15830,13831,1.0
15831,16207,3.0
15832,18343,1.0
15833,15718,2.0
15834,2057,23.0
15835,12673,5.0
15836,141,1.0
15837,1717,81.0
15838,6722,1.0
15839,19859,0.0
15840,14106,2.0
15841,3142,1.0
15842,4994,19.0
15843,29207,23.0
15844,12820,1.0
15845,22302,4.0
15846,9244,9.0
15847,28313,1.0
15848,27832,3.0
15849,13711,3.0
15850,15584,1.0
15851,21174,1.0
15852,31071,13.0
15853,1552,1.0
15854,26790,171.0
15855,30357,57.0
15856,27826,7.0
15857,1513,1.0
15858,30945,68.0
15859,19625,6.0
15860,4916,112.0
15861,27400,24.0
15862,25631,32.0
15863,8403,68.0
15864,8759,24.0
15865,15631,90.0
15866,10328,438.0
15867,6140,8.0
15868,14802,110.0
15869,30403,1.0
15870,32308,180.0
15871,22400,26.0
15872,11064,162.0
15873,4336,12.0
15874,25636,1.0
15875,9749,31.0
15876,14350,14.0
15877,32092,25.0
15878,30211,17.0
15879,9416,64.0
15880,13565,22.0
15881,23916,1.0
15882,30528,3.0
15883,2698,1.0
15884,15609,2.0
15885,14907,3.0
15886,20993,572.0
15887,10542,1.0
15888,568,13.0
15889,9300,1.0
15890,22031,3.0
15891,29954,22.0
15892,30138,703.0
15893,847,2.0
15894,792,38.0
15895,26870,1.0
15896,5529,8.0
15897,23788,35.0
15898,3470,5.0
15899,6743,26.0
15900,6174,158.0
15901,15083,193.0
15902,19860,22.0
15903,22512,74.0
15904,18136,19.0
15905,10687,52.0
15906,4280,373.0
15907,31378,7.0
15908,15560,1.0
15909,1302,9.0
15910,6694,1.0
15911,12227,2.0
15912,5857,1.0
15913,4137,1.0
15914,24411,8.0
15915,30431,1.0
15916,11935,2.0
15917,7280,3.0
15918,30475,35.0
15919,30993,146.0
15920,29455,4.0
15921,306,4.0
15922,2089,2.0
15923,21579,42.0
15924,28282,3.0
15925,19148,1.0
15926,138,5.0
15927,16952,1.0
15928,17097,35.0
15929,6451,5.0
15930,7,1.0
15931,1510,11.0
15932,9320,6.0
15933,18813,1.0
15934,32416,1.0
15935,3822,8.0
15936,23570,1.0
15937,24587,23.0
15938,12536,1.0
15939,25562,1.0
15940,13742,11.0
15941,6004,2.0
15942,3369,1.0
15943,21177,1.0
15944,22710,109.0
15945,30412,2.0
15946,6858,3.0
15947,25628,2.0
15948,9954,2.0
15949,12883,1.0
15950,31278,33.0
15951,30757,8.0
15952,232,8.0
15953,2452,17.0
15954,21056,2.0
15955,28717,31.0
15956,5774,4.0
15957,2691,7.0
15958,30310,6.0
15959,29021,1.0
15960,25067,0.0
15961,5317,17.0
15962,17912,53.0
15963,30132,7.0
15964,24487,1.0
15965,29493,3.0
15966,20727,4.0
15967,30628,2.0
15968,21615,1.0
15969,3495,5.0
15970,555,1.0
15971,1198,3.0
15972,7810,9.0
15973,17736,2.0
15974,23020,432.0
15975,29002,27.0
15976,1258,6.0
15977,7105,2.0
15978,7833,1.0
15979,885,14.0
15980,32654,1.0
15981,10846,12.0
15982,9834,2.0
15983,6311,1.0
15984,12280,1.0
15985,3952,7.0
15986,1829,1.0
15987,13159,1.0
15988,12358,0.0
15989,15378,6.0
15990,4098,3.0
15991,3296,158.0
15992,17338,2.0
15993,27291,4.0
15994,10964,16.0
15995,3300,0.0
15996,30905,3.0
15997,5323,1.0
15998,6218,7.0
15999,25971,1.0
16000,30191,20.0
16001,17466,1.0
16002,30758,8.0
16003,5786,29.0
16004,16658,7.0
16005,26750,3.0
16006,21335,1.0
16007,26371,6.0
16008,22623,2.0
16009,922,1.0
16010,10789,1.0
16011,31800,120.0
16012,8442,0.0
16013,8869,18.0
16014,20427,5.0
16015,28810,1.0
16016,4447,3.0
16017,32260,12.0
16018,28980,8.0
16019,789,7.0
16020,31451,16.0
16021,29571,6.0
16022,14914,10.0
16023,17793,11.0
16024,32519,26.0
16025,2358,14.0
16026,7339,19.0
16027,30072,2.0
16028,27707,84.0
16029,13542,92.0
16030,18690,0.0
16031,27333,1.0
16032,7753,74.0
16033,27436,85.0
16034,19156,23.0
16035,8482,1.0
16036,4511,3.0
16037,19897,1.0
16038,403,3.0
16039,31537,2.0
16040,740,5.0
16041,21538,9.0
16042,22946,1.0
16043,6506,10.0
16044,260,44.0
16045,4821,224.0
16046,21520,11.0
16047,23190,4.0
16048,2196,3.0
16049,21085,1.0
16050,14028,38.0
16051,1213,3.0
16052,29034,1.0
16053,31647,3.0
16054,29208,1.0
16055,6520,1.0
16056,3073,1.0
16057,25670,5.0
16058,3507,2.0
16059,21747,13.0
16060,15932,1.0
16061,10240,46.0
16062,27616,2.0
16063,3242,13.0
16064,10486,9.0
16065,18692,18.0
16066,17626,3.0
16067,31455,1.0
16068,19044,5.0
16069,251,1.0
16070,20382,2.0
16071,29705,4.0
16072,1818,5.0
16073,23813,19.0
16074,17500,103.0
16075,14351,190.0
16076,16239,1.0
16077,3734,6.0
16078,1103,7.0
16079,12945,11.0
16080,14758,15.0
16081,13614,15.0
16082,11988,23.0
16083,30024,11.0
16084,12878,73.0
16085,29759,349.0
16086,8378,4.0
16087,4365,64.0
16088,7797,38.0
16089,23425,2.0
16090,21781,79.0
16091,14444,2.0
16092,6649,2.0
16093,28215,25.0
16094,844,5.0
16095,27959,66.0
16096,30940,19.0
16097,22778,54.0
16098,3935,1.0
16099,1117,1.0
16100,20105,14.0
16101,29266,2.0
16102,11011,31.0
16103,11484,1.0
16104,14810,1.0
16105,27779,1.0
16106,3130,1.0
16107,26411,3.0
16108,32082,4.0
16109,25416,2.0
16110,7253,2.0
16111,15071,1.0
16112,24061,37.0
16113,21045,2.0
16114,6835,50.0
16115,4249,11.0
16116,17514,1.0
16117,26841,60.0
16118,1075,375.0
16119,32724,3.0
16120,30462,36.0
16121,23691,33.0
16122,16143,1.0
16123,7844,12.0
16124,21521,20.0
16125,20333,20.0
16126,18936,49.0
16127,30289,2.0
16128,23540,2.0
16129,19319,92.0
16130,31015,47.0
16131,19857,27.0
16132,28497,222.0
16133,3448,2.0
16134,6191,223.0
16135,30776,1362.0
16136,29989,140.0
16137,28272,1.0
16138,12375,1.0
16139,3531,4.0
16140,27006,2.0
16141,18414,12.0
16142,27578,16.0
16143,30724,54.0
16144,27898,23.0
16145,27493,7.0
16146,145,37.0
16147,7114,30.0
16148,13147,2.0
16149,21650,1.0
16150,7353,3.0
16151,15422,13.0
16152,9500,15.0
16153,26979,1.0
16154,2882,8.0
16155,25070,29.0
16156,10166,88.0
16157,18561,16.0
16158,27752,24.0
16159,16567,1.0
16160,27642,5.0
16161,23762,6.0
16162,23057,1.0
16163,16340,23.0
16164,16807,2.0
16165,24502,1.0
16166,312,126.0
16167,26836,254.0
16168,40,124.0
16169,27688,95.0
16170,32015,324.0
16171,21243,16.0
16172,20861,19.0
16173,7083,125.0
16174,24308,20.0
16175,30923,2.0
16176,2310,19.0
16177,9357,1.0
16178,13920,7.0
16179,17135,2.0
16180,9779,11.0
16181,6205,17.0
16182,21366,4.0
16183,7479,99.0
16184,16758,14.0
16185,29919,12.0
16186,30099,2.0
16187,28003,3.0
16188,7808,7.0
16189,345,18.0
16190,12873,18.0
16191,28937,1.0
16192,30506,156.0
16193,7263,2.0
16194,7504,77.0
16195,8958,4.0
16196,16563,2.0
16197,12639,1.0
16198,26478,0.0
16199,11911,6.0
16200,19927,4.0
16201,11313,25.0
16202,16711,14.0
16203,9975,37.0
16204,29786,3.0
16205,5785,3.0
16206,27514,18.0
16207,18956,6.0
16208,10745,12.0
16209,12093,8.0
16210,17980,25.0
16211,8790,80.0
16212,4806,160.0
16213,26294,3.0
16214,1940,5.0
16215,30421,2.0
16216,16634,23.0
16217,5667,1.0
16218,9532,3.0
16219,32157,3.0
16220,10784,0.0
16221,32766,12.0
16222,3502,7.0
16223,16116,26.0
16224,9397,283.0
16225,22248,1.0
16226,18366,3.0
16227,8399,419.0
16228,6823,18.0
16229,27777,1.0
16230,8451,16.0
16231,28961,1.0
16232,18991,55.0
16233,23790,20.0
16234,14400,1.0
16235,29609,1.0
16236,32158,23.0
16237,7541,7.0
16238,6282,5.0
16239,27,10.0
16240,18782,232.0
16241,16156,1.0
16242,23257,170.0
16243,5511,37.0
16244,32160,1.0
16245,28433,78.0
16246,6815,44.0
16247,30934,8.0
16248,12624,2.0
16249,23152,18.0
16250,5214,10.0
16251,20731,33.0
16252,5816,3.0
16253,1519,1.0
16254,26336,151.0
16255,10241,1.0
16256,11108,9.0
16257,25519,39.0
16258,24684,2.0
16259,12025,28.0
16260,19959,530.0
16261,10062,41.0
16262,7270,6.0
16263,23012,3.0
16264,24971,5.0
16265,18030,1.0
16266,16534,34.0
16267,10667,3.0
16268,11076,13.0
16269,31186,1.0
16270,18241,2.0
16271,16313,48.0
16272,24941,0.0
16273,19642,1.0
16274,19425,1.0
16275,33,25.0
16276,21535,7.0
16277,31572,12.0
16278,26275,2.0
16279,17008,8.0
16280,15566,176.0
16281,26976,4.0
16282,24354,3.0
16283,28495,4.0
16284,18877,102.0
16285,28351,9.0
16286,8053,137.0
16287,5085,422.0
16288,4882,7.0
16289,26903,2.0
16290,15782,28.0
16291,32364,21.0
16292,420,10.0
16293,12453,1.0
16294,3145,1.0
16295,14431,1.0
16296,22966,2.0
16297,635,111.0
16298,2303,1.0
16299,30308,4.0
16300,11336,24.0
16301,26935,1.0
16302,27328,1.0
16303,18853,1.0
16304,22503,3.0
16305,28043,0.0
16306,15847,1.0
16307,412,2.0
16308,4381,14.0
16309,15889,45.0
16310,12295,48.0
16311,32523,1.0
16312,28000,6.0
16313,16749,32.0
16314,16590,1.0
16315,7872,8.0
16316,13387,5.0
16317,11247,6.0
16318,5677,1.0
16319,30959,2.0
16320,11520,2.0
16321,23715,241.0
16322,10800,4.0
16323,535,3.0
16324,17727,19.0
16325,3153,7.0
16326,2958,75.0
16327,10852,116.0
16328,30292,353.0
16329,28496,77.0
16330,2058,2.0
16331,14513,27.0
16332,3536,3.0
16333,18905,303.0
16334,22356,4.0
16335,25187,1.0
16336,26543,2.0
16337,8556,35.0
16338,14476,1.0
16339,20929,477.0
16340,16663,2.0
16341,18493,6.0
16342,25893,1.0
16343,243,1.0
16344,31851,2.0
16345,21603,2.0
16346,8278,2.0
16347,31559,1.0
16348,13401,2.0
16349,18287,1.0
16350,4898,3.0
16351,9602,1.0
16352,28046,1.0
16353,29749,1.0
16354,18698,7.0
16355,21578,55.0
16356,30315,5.0
16357,3597,96.0
16358,29097,202.0
16359,26144,1.0
16360,399,5.0
16361,4860,41.0
16362,21880,18.0
16363,18384,67.0
16364,15073,1.0
16365,10713,0.0
16366,1640,45.0
16367,18803,46.0
16368,16215,368.0
16369,21919,54.0
16370,5501,6.0
16371,9098,6.0
16372,18532,1.0
16373,6972,6.0
16374,22794,4.0
16375,17221,2.0
16376,11725,2.0
16377,27165,2.0
16378,30124,4.0
16379,5844,10.0
16380,1784,3.0
16381,32520,1.0
16382,8340,5.0
16383,6033,98.0
16384,10216,18.0
16385,13888,3.0
16386,29240,1.0
16387,27882,604.0
16388,8247,1.0
16389,22728,436.0
16390,26886,329.0
16391,703,3.0
16392,25596,1.0
16393,22666,1.0
16394,4056,21.0
16395,16024,5.0
16396,4002,1.0
16397,6423,65.0
16398,405,226.0
16399,9150,288.0
16400,15407,2.0
16401,12370,63.0
16402,28675,1.0
16403,5447,16.0
16404,5344,9.0
16405,9977,15.0
16406,1333,3.0
16407,31893,837.0
16408,11314,2.0
16409,433,147.0
16410,28238,1.0
16411,214,2.0
16412,3115,126.0
16413,20069,4.0
16414,11809,103.0
16415,23175,176.0
16416,25253,100.0
16417,8537,13.0
16418,17696,38.0
16419,27425,275.0
16420,4929,48.0
16421,12063,277.0
16422,887,2.0
16423,13450,46.0
16424,22163,175.0
16425,12436,17.0
16426,12702,1.0
16427,5923,72.0
16428,28898,2.0
16429,6826,2.0
16430,26864,0.0
16431,21112,34.0
16432,29837,1.0
16433,27252,1.0
16434,32124,114.0
16435,24773,5.0
16436,6079,267.0
16437,13469,79.0
16438,25249,14.0
16439,1632,8.0
16440,28363,26.0
16441,10835,60.0
16442,29233,162.0
16443,4035,16.0
16444,9059,1.0
16445,19465,34.0
16446,27900,88.0
16447,11941,85.0
16448,17254,1.0
16449,21017,159.0
16450,22725,2.0
16451,21336,27.0
16452,10053,14.0
16453,27881,3.0
16454,12564,27.0
16455,10192,5.0
16456,8516,31.0
16457,3957,181.0
16458,7453,9.0
16459,18732,57.0
16460,29125,47.0
16461,10338,24.0
16462,1627,3.0
16463,31311,8.0
16464,24041,26.0
16465,27596,39.0
16466,27159,34.0
16467,14691,1.0
16468,8542,132.0
16469,23368,6.0
16470,24755,13.0
16471,16742,8.0
16472,32578,43.0
16473,21368,15.0
16474,10332,90.0
16475,32230,34.0
16476,16277,1.0
16477,13587,1.0
16478,1382,1.0
16479,3165,2.0
16480,24600,2.0
16481,22225,1.0
16482,3237,4.0
16483,17515,10.0
16484,9262,989.0
16485,3498,1.0
16486,27324,5.0
16487,17126,2.0
16488,9726,17.0
16489,29589,23.0
16490,28419,4.0
16491,21815,4.0
16492,6567,21.0
16493,6379,2.0
16494,1731,4.0
16495,9740,13.0
16496,14889,7.0
16497,11565,49.0
16498,21388,7.0
16499,7113,20.0
16500,32263,48.0
16501,23626,1.0
16502,31501,4.0
16503,20593,3.0
16504,25158,173.0
16505,4031,2.0
16506,21425,1.0
16507,13695,5.0
16508,23653,50.0
16509,13415,3.0
16510,32165,45.0
16511,365,131.0
16512,7296,84.0
16513,3001,1.0
16514,31327,3.0
16515,10109,17.0
16516,25770,39.0
16517,6536,2.0
16518,25329,2.0
16519,15523,54.0
16520,31300,123.0
16521,16750,2.0
16522,22001,1.0
16523,26846,10.0
16524,16819,4.0
16525,28756,1.0
16526,26369,1.0
16527,3669,13.0
16528,4809,39.0
16529,12567,3.0
16530,7880,13.0
16531,12662,7.0
16532,29870,12.0
16533,26309,25.0
16534,4668,3.0
16535,24796,2.0
16536,15340,1.0
16537,1168,42.0
16538,20241,2.0
16539,3431,1.0
16540,9043,10.0
16541,12632,1.0
16542,23349,1.0
16543,23733,75.0
16544,20142,131.0
16545,22566,23.0
16546,975,114.0
16547,7731,220.0
16548,14732,51.0
16549,27716,16.0
16550,11932,8.0
16551,31087,67.0
16552,5799,4.0
16553,20826,44.0
16554,16526,9.0
16555,20354,1.0
16556,28158,25.0
16557,16765,27.0
16558,11070,76.0
16559,22912,1.0
16560,997,2.0
16561,10105,0.0
16562,23333,3.0
16563,15836,86.0
16564,19333,5.0
16565,18665,1.0
16566,9030,2.0
16567,8926,17.0
16568,30229,8.0
16569,18879,13.0
16570,3021,48.0
16571,13987,4.0
16572,23355,0.0
16573,18103,1.0
16574,5812,12.0
16575,25817,26.0
16576,14961,85.0
16577,30728,61.0
16578,2570,41.0
16579,9556,1.0
16580,4400,505.0
16581,32743,96.0
16582,25056,2.0
16583,7987,6.0
16584,18,1.0
16585,25649,1.0
16586,18249,3.0
16587,2445,21.0
16588,5351,1.0
16589,15474,5.0
16590,24861,52.0
16591,19056,3.0
16592,21178,3.0
16593,26643,3.0
16594,14720,6.0
16595,17916,32.0
16596,5394,14.0
16597,7806,18.0
16598,24506,1.0
16599,3545,1.0
16600,24270,2.0
16601,12887,5.0
16602,12530,0.0
16603,19132,4.0
16604,9433,20.0
16605,15596,10.0
16606,385,1.0
16607,30880,88.0
16608,30242,96.0
16609,12939,4.0
16610,17634,6.0
16611,5183,13.0
16612,28161,222.0
16613,11909,2.0
16614,4238,42.0
16615,21448,74.0
16616,23687,41.0
16617,17255,2.0
16618,7368,12.0
16619,11352,22.0
16620,11639,205.0
16621,10766,38.0
16622,21096,46.0
16623,12923,38.0
16624,23508,4.0
16625,12614,64.0
16626,12188,54.0
16627,1224,12.0
16628,29415,10.0
16629,17166,7.0
16630,7355,1.0
16631,17124,2.0
16632,22820,1.0
16633,29857,1.0
16634,607,95.0
16635,29047,18.0
16636,5363,0.0
16637,20421,14.0
16638,5558,41.0
16639,32388,10.0
16640,1925,147.0
16641,23706,135.0
16642,1246,8.0
16643,6674,6.0
16644,32257,9.0
16645,32258,0.0
16646,6866,0.0
16647,32193,7.0
16648,24514,3.0
16649,5953,1.0
16650,11389,7.0
16651,7513,0.0
16652,5414,10.0
16653,12171,6.0
16654,28608,1.0
16655,4997,11.0
16656,573,3.0
16657,31525,178.0
16658,18695,1.0
16659,24926,32.0
16660,1287,2.0
16661,6927,1.0
16662,25,4.0
16663,6153,7.0
16664,25076,14.0
16665,29220,119.0
16666,18072,13.0
16667,28860,1.0
16668,21591,1.0
16669,6803,16.0
16670,24688,17.0
16671,1665,2.0
16672,8408,1.0
16673,27797,4.0
16674,17612,1.0
16675,3782,6.0
16676,6056,2.0
16677,12740,10.0
16678,14911,41.0
16679,29316,36.0
16680,26614,3.0
16681,21012,1.0
16682,28624,1.0
16683,26362,6.0
16684,9140,3.0
16685,24293,8.0
16686,7201,4.0
16687,6899,9.0
16688,11737,39.0
16689,8367,262.0
16690,9171,64.0
16691,7870,23.0
16692,5912,146.0
16693,27314,2.0
16694,1866,4.0
16695,18392,15.0
16696,26048,1.0
16697,1562,1.0
16698,23561,24.0
16699,15949,14.0
16700,26997,2.0
16701,22171,52.0
16702,28971,1.0
16703,23608,58.0
16704,15334,1.0
16705,18510,26.0
16706,20329,2.0
16707,21959,1.0
16708,32624,12.0
16709,15074,3.0
16710,31147,7.0
16711,12584,5.0
16712,10610,6.0
16713,4941,1.0
16714,27137,4.0
16715,21482,1.0
16716,11338,111.0
16717,10554,1.0
16718,28794,81.0
16719,977,24.0
16720,15056,133.0
16721,12704,80.0
16722,14417,1.0
16723,4880,271.0
16724,8540,12.0
16725,7095,57.0
16726,23493,29.0
16727,10040,1.0
16728,6872,32.0
16729,14110,51.0
16730,774,1.0
16731,20225,1.0
16732,167,23.0
16733,19272,2.0
16734,1540,1.0
16735,9501,2.0
16736,11413,1.0
16737,18675,77.0
16738,8227,4.0
16739,20786,82.0
16740,19214,29.0
16741,24208,66.0
16742,26685,24.0
16743,8388,16.0
16744,9567,43.0
16745,12544,17.0
16746,14245,3.0
16747,15156,41.0
16748,31390,1.0
16749,7560,1.0
16750,12113,1.0
16751,7164,2.0
16752,22827,1.0
16753,11561,2.0
16754,289,2.0
16755,11475,35.0
16756,17643,7.0
16757,10405,2.0
16758,18374,1.0
16759,30820,10.0
16760,11865,184.0
16761,17808,2.0
16762,28554,33.0
16763,27855,9.0
16764,23582,3594.0
16765,3816,0.0
16766,5243,11.0
16767,29248,1.0
16768,2822,3.0
16769,2009,1.0
16770,25270,73.0
16771,16588,16.0
16772,27190,10.0
